file_path,modulation_type,response,pred,is_true,,,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-2.90dB__056_20250127_164512.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-2.91dB__036_20250127_164504.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-2.91dB__082_20250127_164521.npy,CPFSK,"4PAM

To determine the modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.10dB__062_20250127_145745.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.19dB__065_20250127_164515.npy,CPFSK,"

The given signal statistics indicate that the",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.22dB__060_20250127_145745.npy,CPFSK,"8ASK

Okay, let me try to",8ASK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.33dB__003_20250127_145726.npy,CPFSK,"4PAM

Im an expert quantitative",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.35dB__094_20250127_164526.npy,CPFSK,"8PSK

Wait, no, that",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.37dB__068_20250127_164517.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.45dB__058_20250127_164513.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.59dB__073_20250127_164519.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.63dB__065_20250127_145746.npy,CPFSK,"16PAM

Okay, so I",16PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.66dB__002_20250127_145726.npy,CPFSK,"4PAM


Alright, so",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.89dB__078_20250127_145751.npy,CPFSK,"4PAM

Im sorry, I",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.95dB__064_20250127_164515.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.97dB__064_20250127_145746.npy,CPFSK,"4PAM

Im sorry, but",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-3.97dB__085_20250127_164522.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.29dB__067_20250127_164516.npy,CPFSK,"4PAM


Alright, I",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.41dB__086_20250127_164522.npy,CPFSK,"4PAM

Wait, no, that",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.56dB__099_20250127_145758.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.64dB__007_20250127_164453.npy,CPFSK,"Based on the provided signal statistics, the modulation",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.64dB__013_20250127_145729.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.66dB__057_20250127_145744.npy,CPFSK,"4PAM

Im sorry, but",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.79dB__005_20250127_145727.npy,CPFSK,"OQPSK

Im sorry, but",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-4.81dB__049_20250127_145741.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.09dB__091_20250127_145755.npy,CPFSK,"4PAM

Wait, let me think",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.26dB__074_20250127_164519.npy,CPFSK,"4PAM


### Answer:",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.47dB__036_20250127_145737.npy,CPFSK,"OQPSK


Answer: O",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.63dB__013_20250127_164455.npy,CPFSK,"4PAM


The given signal",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.80dB__049_20250127_164509.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.83dB__023_20250127_164459.npy,CPFSK,"4PAM


Okay, so",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-5.91dB__093_20250127_164525.npy,CPFSK,"8PSK

Okay, so Im",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.22dB__011_20250127_164454.npy,CPFSK,"4PAM

To determine the modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.22dB__024_20250127_164459.npy,CPFSK,"OQPSK


Answer: O",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.42dB__028_20250127_164501.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.61dB__043_20250127_164507.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.64dB__031_20250127_164502.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.74dB__050_20250127_145741.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-6.77dB__085_20250127_145753.npy,CPFSK,"4PAM

Alright, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-7.58dB__043_20250127_145739.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-7.63dB__035_20250127_164503.npy,CPFSK,"4PAM

Step-by-step explanation:",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-7.74dB__025_20250127_145733.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-7.77dB__021_20250127_145732.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-7.83dB__098_20250127_164527.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-7.89dB__006_20250127_145727.npy,CPFSK,"4PAM

Step-by-step explanation:",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.06dB__001_20250127_145725.npy,CPFSK,"4PAM

Okay, Im trying",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.12dB__077_20250127_145750.npy,CPFSK,"8PAM

Alright, let me break",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.18dB__002_20250127_164451.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.21dB__015_20250127_164456.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.25dB__020_20250127_164458.npy,CPFSK,"4PAM

Wait, let me think",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.28dB__061_20250127_145745.npy,CPFSK,"4PAM

Alright, Im trying",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.29dB__030_20250127_164502.npy,CPFSK,"OQPSK


The modulation type",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.55dB__039_20250127_145738.npy,CPFSK,"4PAM

Alright, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.68dB__057_20250127_164512.npy,CPFSK,"8QAM

Wait, Im a",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.88dB__009_20250127_145728.npy,CPFSK,"OQPSK

Okay, lets see",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-8.95dB__087_20250127_164523.npy,CPFSK,"4PAM

To determine the modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.01dB__017_20250127_145731.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.14dB__004_20250127_145726.npy,CPFSK,"4PAM


The given signal",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.31dB__027_20250127_145734.npy,CPFSK,"OQPSK

Okay, Im trying",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.33dB__019_20250127_164457.npy,CPFSK,"4PAM


### Answer:",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.39dB__034_20250127_164503.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.50dB__004_20250127_164452.npy,CPFSK,"4PAM


Okay, I",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.50dB__028_20250127_145734.npy,CPFSK,"4PAM

Okay, let me try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.50dB__042_20250127_145739.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.53dB__038_20250127_164505.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.56dB__082_20250127_145752.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.74dB__045_20250127_164508.npy,CPFSK,"

The modulation type of this signal information",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.74dB__069_20250127_145748.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.80dB__088_20250127_145754.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.93dB__000_20250127_164450.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_-9.97dB__056_20250127_145743.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.05dB__005_20250127_164452.npy,CPFSK,"4PAM

Alright, Im faced",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.07dB__041_20250127_145738.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.12dB__097_20250127_164527.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.18dB__050_20250127_164510.npy,CPFSK,"16PAM

The given signal information",16PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.30dB__032_20250127_164502.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.34dB__020_20250127_145732.npy,CPFSK,"4PAM

Alright, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.41dB__052_20250127_164510.npy,CPFSK,"4PAM


Okay, so",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_0.66dB__051_20250127_164510.npy,CPFSK,"OQPSK


Answer: O",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.00dB__033_20250127_164503.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.08dB__060_20250127_164513.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.19dB__026_20250127_164500.npy,CPFSK,"4PAM

The reasoning behind the selection",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.27dB__093_20250127_145756.npy,CPFSK,"8PAM

Okay, let me try",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.36dB__026_20250127_145734.npy,CPFSK,"4PAM


4PAM",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.53dB__037_20250127_145737.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.67dB__046_20250127_164508.npy,CPFSK,"OQPSK

Im sorry, but",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.74dB__059_20250127_164513.npy,CPFSK,"4PAM

Step-by-step explanation:",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.75dB__047_20250127_164508.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.90dB__078_20250127_164519.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.97dB__080_20250127_164520.npy,CPFSK,"4PAM


4PAM",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_1.99dB__076_20250127_145750.npy,CPFSK,"OOK

To determine the modulation type of the",OOK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.13dB__096_20250127_145757.npy,CPFSK,"4PAM


Okay, so",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.14dB__010_20250127_164454.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.15dB__019_20250127_145731.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.16dB__092_20250127_164525.npy,CPFSK,"4PAM

The reasoning behind the conclusion",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.31dB__090_20250127_164524.npy,CPFSK,"4PAM

Wait, no, the",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.51dB__006_20250127_164452.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.55dB__037_20250127_164504.npy,CPFSK,"8PSK

Wait, I need to",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.63dB__081_20250127_145752.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.64dB__009_20250127_164454.npy,CPFSK,"8PAM


The modulation type",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.76dB__012_20250127_164455.npy,CPFSK,"OQPSK


Answer: O",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.81dB__042_20250127_164506.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.88dB__075_20250127_145750.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.89dB__051_20250127_145742.npy,CPFSK,"4PAM

Okay, I need to",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_2.91dB__059_20250127_145744.npy,CPFSK,"4PAM

Okay, so Ive",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_3.02dB__053_20250127_164511.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_3.21dB__083_20250127_164521.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_3.22dB__067_20250127_145747.npy,CPFSK,"4PAM

Wait, the user provided",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_3.34dB__079_20250127_145751.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_3.54dB__075_20250127_164519.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_3.56dB__091_20250127_164524.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.01dB__029_20250127_145735.npy,CPFSK,"OQPSK

Okay, let me try",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.07dB__077_20250127_164519.npy,CPFSK,"4PAM

Alright, Im trying",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.11dB__024_20250127_145733.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.36dB__096_20250127_164526.npy,CPFSK,"OQPSK


### Answer:",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.41dB__095_20250127_145756.npy,CPFSK,"4PAM

Wait, let me think",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.53dB__089_20250127_164524.npy,CPFSK,"4PAM

Im sorry, but",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.56dB__022_20250127_145732.npy,CPFSK,"8PSK

To determine the modulation type",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.68dB__097_20250127_145757.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.71dB__080_20250127_145751.npy,CPFSK,"4PAM

Wait, I need to",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_4.99dB__048_20250127_145741.npy,CPFSK,"4PAM

Im trying to figure",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.19dB__084_20250127_145753.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.20dB__022_20250127_164459.npy,CPFSK,"4PAM

Okay, Im trying",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.22dB__003_20250127_164451.npy,CPFSK,"4PAM

Okay, Im trying",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.28dB__055_20250127_164511.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.28dB__068_20250127_145747.npy,CPFSK,"OQPSK

Okay, so Im",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.32dB__073_20250127_145749.npy,CPFSK,"4PAM

Wait, let me think",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.35dB__014_20250127_164455.npy,CPFSK,"4PAM

Okay, so Ive",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.39dB__045_20250127_145740.npy,CPFSK,"OQPSK

Okay, so I need",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.80dB__061_20250127_164514.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_5.90dB__069_20250127_164517.npy,CPFSK,"4PAM

The given signal information provides",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.06dB__054_20250127_145743.npy,CPFSK,"8PAM

Okay, so I need",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.22dB__054_20250127_164511.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.32dB__008_20250127_164453.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.46dB__072_20250127_145749.npy,CPFSK,"8PAM

Okay, I need to",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.47dB__079_20250127_164520.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.52dB__025_20250127_164500.npy,CPFSK,"OQPSK

Step-by-step explanation:",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.58dB__052_20250127_145742.npy,CPFSK,"8PSK

The reasoning provided earlier was",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.75dB__007_20250127_145727.npy,CPFSK,"OQPSK


Answer: O",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_6.95dB__070_20250127_164517.npy,CPFSK,"4PAM

Alright, Im trying",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.04dB__030_20250127_145735.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.06dB__083_20250127_145752.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.14dB__086_20250127_145753.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.26dB__094_20250127_145756.npy,CPFSK,"4PAM

Wait, I need to",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.33dB__098_20250127_145757.npy,CPFSK,"OQPSK

To determine the modulation type",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.42dB__033_20250127_145736.npy,CPFSK,"8PAM

Okay, so Im",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.73dB__015_20250127_145730.npy,CPFSK,"4PAM


Okay, so",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.74dB__071_20250127_164518.npy,CPFSK,"8PSK

But wait, I need",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_7.87dB__072_20250127_164518.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.10dB__071_20250127_145748.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.41dB__008_20250127_145728.npy,CPFSK,"4PAM

Okay, I need to",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.48dB__029_20250127_164501.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.52dB__038_20250127_145737.npy,CPFSK,"4PAM

Step-by-step explanation:",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.70dB__092_20250127_145755.npy,CPFSK,"OQPSK

Im sorry, but",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.81dB__066_20250127_145747.npy,CPFSK,"8PAM

Okay, Im trying",,FALSE,,TRUE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.91dB__001_20250127_164451.npy,CPFSK,"4PAM

Okay, lets try",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.96dB__021_20250127_164458.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_8.98dB__014_20250127_145730.npy,CPFSK,"4PAM


The modulation type",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_9.02dB__099_20250127_164528.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_9.22dB__035_20250127_145736.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_9.31dB__046_20250127_145740.npy,CPFSK,"OQPSK

Im sorry, but",OQPSK,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_9.66dB__010_20250127_145728.npy,CPFSK,"4PAM

Okay, so Im",4PAM,FALSE,,FALSE,,
../../data/unlabeled_10k/test/noiselessSignal/CPFSK_9.79dB__016_20250127_145730.npy,CPFSK,"4PAM

Okay, so I need",4PAM,FALSE,,FALSE,,
